"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","depth","transect_dist_m","collected_start","collected_end","bag_uid","bag_number","density_range","substrate","patchiness","adj_habitat_1","adj_habitat_2","sample_collected","vegetation_1","vegetation_2","comments","quality_log","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"1506","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR5","2016-08-21",5,"zach","kyle","2743","seagrass_habitat",3.1,"20 - 25","2016-08-21 11:08:48","2016-08-21 11:20:01","2743",308,"< 5","sand,detritus","43195","sand",NA,TRUE,NA,NA,NA,NA,52.06138,"-128.41317",52.0615399,"-128.4131071"
"1507","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR5","2016-08-21",5,"zach","kyle","2016-08-21_MCMULLIN_NORTH_INTERIOR5_15 - 20","seagrass_habitat",2.6,"15 - 20","2016-08-21 11:08:48","2016-08-21 11:20:01",NA,NA,"60 - 80","sand,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,52.06138,"-128.41317",52.0615399,"-128.4131071"
"1508","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR5","2016-08-21",5,"zach","kyle","2764","seagrass_habitat",2.2,"0 - 5","2016-08-21 11:08:48","2016-08-21 11:20:01","2764",333,"20 - 60","sand,detritus","43102","seagrass",NA,TRUE,NA,NA,NA,NA,52.06138,"-128.41317",52.0615399,"-128.4131071"
"1509","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR5","2016-08-21",5,"zach","kyle","2737","seagrass_habitat",2.4,"10 - 15","2016-08-21 11:08:48","2016-08-21 11:20:01","2737",814,"60 - 80","sand,detritus","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06138,"-128.41317",52.0615399,"-128.4131071"
"1510","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2016-08-21",6,"zach","kyle","2016-08-21_MCMULLIN_NORTH_INTERIOR6_5 - 10","seagrass_habitat",1.7,"5 - 10","2016-08-21 11:35:34","2016-08-21 11:53:40",NA,NA,"> 80","sand","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"1511","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2016-08-21",6,"zach","kyle","2605","seagrass_habitat",3,"25 - 30","2016-08-21 11:35:34","2016-08-21 11:53:40","2605",817,"60 - 80","sand,detritus","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"1512","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2016-08-21",6,"zach","kyle","2016-08-21_MCMULLIN_NORTH_INTERIOR6_20 - 25","seagrass_habitat",2.6,"20 - 25","2016-08-21 11:35:34","2016-08-21 11:53:40",NA,NA,"60 - 80","sand,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"1513","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2016-08-21",6,"zach","kyle","2594","seagrass_habitat",2.3,"15 - 20","2016-08-21 11:35:34","2016-08-21 11:53:40","2594",58,"60 - 80","sand,detritus","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"1514","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2016-08-21",6,"zach","kyle","2761","seagrass_habitat",1.7,"0 - 5","2016-08-21 11:35:34","2016-08-21 11:53:40","2761",851,"> 80","sand","< 1","seagrass",NA,TRUE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"1515","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_INTERIOR6","2016-08-21",6,"zach","kyle","2016-08-21_MCMULLIN_NORTH_INTERIOR6_10 - 15","seagrass_habitat",2,"10 - 15","2016-08-21 11:35:34","2016-08-21 11:53:40",NA,NA,"60 - 80","sand,detritus","< 1","seagrass",NA,FALSE,NA,NA,NA,NA,52.06155,"-128.41374",52.0616633,"-128.4135447"
"1516","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2016-08-21",1,"zach","kyle","2016-08-21_MCMULLIN_NORTH_EDGE1_5 - 10","seagrass_habitat",2.5,"5 - 10","2016-08-21 13:06:51","2016-08-21 13:24:14",NA,NA,"20 - 60","sand,detritus","< 1","sand",NA,FALSE,NA,NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"1517","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2016-08-21",1,"zach","kyle","2690","seagrass_habitat",3,"25 - 30","2016-08-21 13:06:51","2016-08-21 13:24:14","2690",105,"60 - 80","sand,detritus","43102","sand",NA,TRUE,NA,NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"1518","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2016-08-21",1,"zach","kyle","2016-08-21_MCMULLIN_NORTH_EDGE1_20 - 25","seagrass_habitat",3,"20 - 25","2016-08-21 13:06:51","2016-08-21 13:24:14",NA,NA,"60 - 80","sand,detritus","< 1","sand",NA,FALSE,NA,NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"1519","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2016-08-21",1,"zach","kyle","2503","seagrass_habitat",2.8,"15 - 20","2016-08-21 13:06:51","2016-08-21 13:24:14","2503",NA,"60 - 80","sand,detritus","< 1","sand",NA,TRUE,NA,NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"1520","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2016-08-21",1,"zach","kyle","2414","seagrass_habitat",2.3,"0 - 5","2016-08-21 13:06:51","2016-08-21 13:24:14","2414",362,"20 - 60","sand,detritus","< 1","sand",NA,TRUE,NA,NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"1521","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE1","2016-08-21",1,"zach","kyle","2016-08-21_MCMULLIN_NORTH_EDGE1_10 - 15","seagrass_habitat",2.7,"10 - 15","2016-08-21 13:06:51","2016-08-21 13:24:14",NA,NA,"60 - 80","sand,detritus","< 1","sand",NA,FALSE,NA,NA,NA,NA,52.0611,"-128.41343",52.0609428,"-128.4135346"
"1522","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2016-08-21",2,"zach","kyle","2016-08-21_MCMULLIN_NORTH_EDGE2_5 - 10","seagrass_habitat",3.3,"5 - 10","2016-08-21 13:42:40","2016-08-21 13:56:03",NA,NA,"< 5","sand,shell hash","43163","flat kelp",NA,FALSE,"Des",NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"1523","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2016-08-21",2,"zach","kyle","2554","seagrass_habitat",3.1,"25 - 30","2016-08-21 13:42:40","2016-08-21 13:56:03","2554",858,"43240","sand,shell hash","43134","sand",NA,TRUE,NA,NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"1524","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2016-08-21",2,"zach","kyle","2016-08-21_MCMULLIN_NORTH_EDGE2_20 - 25","seagrass_habitat",3.1,"20 - 25","2016-08-21 13:42:40","2016-08-21 13:56:03",NA,NA,"< 5","sand,shell hash","43195","sand",NA,FALSE,NA,NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"1525","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2016-08-21",2,"zach","kyle","5004","seagrass_habitat",3.3,"15 - 20","2016-08-21 13:42:40","2016-08-21 13:56:03","5004",856,"20 - 60","sand,shell hash","43102","sand",NA,TRUE,NA,NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"1526","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2016-08-21",2,"zach","kyle","2507","seagrass_habitat",3.4,"0 - 5","2016-08-21 13:42:40","2016-08-21 13:56:03","2507",854,"< 5","sand,shell hash","43163","flat kelp","flat kelp",TRUE,"Des",NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"1527","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE2","2016-08-21",2,"zach","kyle","2016-08-21_MCMULLIN_NORTH_EDGE2_10 - 15","seagrass_habitat",3.2,"10 - 15","2016-08-21 13:42:40","2016-08-21 13:56:03",NA,NA,"43240","sand,shell hash","43134","sand",NA,FALSE,NA,NA,NA,NA,52.06205,"-128.41389",52.0622169,"-128.4138951"
"1528","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4","2016-08-22",4,"zach","kyle","2451","seagrass_habitat",4.6,"0 - 5","2016-08-22 09:54:03","2016-08-22 10:02:11","2451",711,"< 5","sand,shell hash","43195","standing kelp","flat kelp",TRUE,"Des",NA,NA,NA,51.80861,"-128.2471",51.8085188,"-128.2468732"
"1529","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4","2016-08-22",4,"zach","kyle","2016-08-22_TRIQUET_NORTH_INTERIOR4_5 - 10","seagrass_habitat",4.8,"5 - 10","2016-08-22 09:54:03","2016-08-22 10:02:11",NA,NA,"< 5","sand,shell hash","43195","standing kelp","flat kelp",FALSE,"Des",NA,NA,NA,51.80861,"-128.2471",51.8085188,"-128.2468732"
"1530","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4","2016-08-22",4,"zach","kyle","2016-08-22_TRIQUET_NORTH_INTERIOR4_25 - 30","seagrass_habitat",3.9,"25 - 30","2016-08-22 09:54:03","2016-08-22 10:02:11",NA,NA,"< 5","sand,shell hash,gravel","43195","standing kelp","flat kelp",FALSE,"Des","Macro",NA,NA,51.80861,"-128.2471",51.8085188,"-128.2468732"
"1531","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4","2016-08-22",4,"zach","kyle","5006","seagrass_habitat",4.3,"20 - 25","2016-08-22 09:54:03","2016-08-22 10:02:11","5006",52,"< 5","sand,shell hash,gravel","43163","standing kelp","flat kelp",TRUE,"Des","Macro",NA,NA,51.80861,"-128.2471",51.8085188,"-128.2468732"
"1532","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4","2016-08-22",4,"zach","kyle","2016-08-22_TRIQUET_NORTH_INTERIOR4_15 - 20","seagrass_habitat",4.8,"15 - 20","2016-08-22 09:54:03","2016-08-22 10:02:11",NA,NA,"< 5","sand,gravel","43195","standing kelp","flat kelp",FALSE,"Des","Macro",NA,NA,51.80861,"-128.2471",51.8085188,"-128.2468732"
"1533","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR4","2016-08-22",4,"zach","kyle","2510","seagrass_habitat",4.9,"10 - 15","2016-08-22 09:54:03","2016-08-22 10:02:11","2510",545,"< 5","sand,shell hash","43195","standing kelp","flat kelp",TRUE,"Des",NA,NA,NA,51.80861,"-128.2471",51.8085188,"-128.2468732"
"1534","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR5","2016-08-22",5,"zach","kyle","2016-08-22_TRIQUET_NORTH_INTERIOR5_5 - 10","seagrass_habitat",3.1,"5 - 10","2016-08-22 10:22:26","2016-08-22 10:28:43",NA,NA,"< 5","sand,shell hash","43195","standing kelp","flat kelp",FALSE,"Des","Macro",NA,NA,51.80888,"-128.24746",51.8087153,"-128.2474186"
"1535","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR5","2016-08-22",5,"zach","kyle","2509","seagrass_habitat",2.2,"25 - 30","2016-08-22 10:22:26","2016-08-22 10:28:43","2509",932,"20 - 60","sand,shell hash","< 1","standing kelp",NA,TRUE,"Des","Macro",NA,NA,51.80888,"-128.24746",51.8087153,"-128.2474186"
"1536","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR5","2016-08-22",5,"zach","kyle","2016-08-22_TRIQUET_NORTH_INTERIOR5_20 - 25","seagrass_habitat",2.4,"20 - 25","2016-08-22 10:22:26","2016-08-22 10:28:43",NA,NA,"20 - 60","sand,shell hash","< 1","standing kelp","flat kelp",FALSE,"Des","Macro",NA,NA,51.80888,"-128.24746",51.8087153,"-128.2474186"
"1537","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR5","2016-08-22",5,"zach","kyle","2412","seagrass_habitat",2.6,"15 - 20","2016-08-22 10:22:26","2016-08-22 10:28:43","2412",938,"43240","sand,shell hash","< 1","standing kelp","flat kelp",TRUE,"Des","Macro",NA,NA,51.80888,"-128.24746",51.8087153,"-128.2474186"
"1538","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR5","2016-08-22",5,"zach","kyle","2558","seagrass_habitat",3.3,"0 - 5","2016-08-22 10:22:26","2016-08-22 10:28:43","2558",924,"< 5","sand,shell hash","< 1","standing kelp","flat kelp",TRUE,"Des","Macro",NA,NA,51.80888,"-128.24746",51.8087153,"-128.2474186"
"1539","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR5","2016-08-22",5,"zach","kyle","2016-08-22_TRIQUET_NORTH_INTERIOR5_10 - 15","seagrass_habitat",2.7,"10 - 15","2016-08-22 10:22:26","2016-08-22 10:28:43",NA,NA,"< 5","sand,shell hash","43163","standing kelp","flat kelp",FALSE,"Des","Macro",NA,NA,51.80888,"-128.24746",51.8087153,"-128.2474186"
"1540","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6","2016-08-22",6,"zach","kyle","2016-08-22_TRIQUET_NORTH_INTERIOR6_5 - 10","seagrass_habitat",3.8,"5 - 10","2016-08-22 11:04:24","2016-08-22 11:08:33",NA,NA,"43240","sand,shell hash","< 1","flat kelp",NA,FALSE,"Des","Macro",NA,NA,51.80907,"-128.24736",51.8089438,"-128.2471864"
"1541","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6","2016-08-22",6,"zach","kyle","5003","seagrass_habitat",3.8,"25 - 30","2016-08-22 11:04:24","2016-08-22 11:08:33","5003",912,"43240","sand,shell hash","< 1","flat kelp",NA,TRUE,"Des",NA,NA,NA,51.80907,"-128.24736",51.8089438,"-128.2471864"
"1542","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6","2016-08-22",6,"zach","kyle","2016-08-22_TRIQUET_NORTH_INTERIOR6_20 - 25","seagrass_habitat",3.9,"20 - 25","2016-08-22 11:04:24","2016-08-22 11:08:33",NA,NA,"43240","sand,shell hash","43102","flat kelp",NA,FALSE,"Des",NA,NA,NA,51.80907,"-128.24736",51.8089438,"-128.2471864"
"1543","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6","2016-08-22",6,"zach","kyle","2409","seagrass_habitat",3.9,"15 - 20","2016-08-22 11:04:24","2016-08-22 11:08:33","2409",918,"43240","sand,shell hash","< 1","flat kelp",NA,TRUE,"Des",NA,NA,NA,51.80907,"-128.24736",51.8089438,"-128.2471864"
"1544","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6","2016-08-22",6,"zach","kyle","2589","seagrass_habitat",3.6,"0 - 5","2016-08-22 11:04:24","2016-08-22 11:08:33","2589",920,"43240","sand,shell hash","43102","flat kelp",NA,TRUE,"Des",NA,NA,NA,51.80907,"-128.24736",51.8089438,"-128.2471864"
"1545","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_INTERIOR6","2016-08-22",6,"zach","kyle","2016-08-22_TRIQUET_NORTH_INTERIOR6_10 - 15","seagrass_habitat",3.9,"10 - 15","2016-08-22 11:04:24","2016-08-22 11:08:33",NA,NA,"43240","sand,shell hash","43102","flat kelp",NA,FALSE,"Des",NA,NA,NA,51.80907,"-128.24736",51.8089438,"-128.2471864"
"1546","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2016-08-22",1,"zach","kyle","2016-08-22_TRIQUET_NORTH_EDGE1_5 - 10","seagrass_habitat",5.5,"5 - 10","2016-08-22 12:23:46","2016-08-22 12:30:29",NA,NA,"43240","sand,shell hash","43134","flat kelp",NA,FALSE,"Des","Macro",NA,NA,51.80943,"-128.24758",51.8095231,"-128.247356"
"1547","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2016-08-22",1,"zach","kyle","2016-08-22_TRIQUET_NORTH_EDGE1_25 - 30","seagrass_habitat",NA,"25 - 30","2016-08-22 12:23:46","2016-08-22 12:30:29",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,51.80943,"-128.24758",51.8095231,"-128.247356"
"1548","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2016-08-22",1,"zach","kyle","2811","seagrass_habitat",6.1,"20 - 25","2016-08-22 12:23:46","2016-08-22 12:30:29","2811",906,"< 5","sand,shell hash","43134","flat kelp",NA,TRUE,"Des",NA,NA,NA,51.80943,"-128.24758",51.8095231,"-128.247356"
"1549","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2016-08-22",1,"zach","kyle","2016-08-22_TRIQUET_NORTH_EDGE1_15 - 20","seagrass_habitat",6,"15 - 20","2016-08-22 12:23:46","2016-08-22 12:30:29",NA,NA,"< 5","sand,shell hash","43102","flat kelp",NA,FALSE,"Des",NA,NA,NA,51.80943,"-128.24758",51.8095231,"-128.247356"
"1550","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2016-08-22",1,"zach","kyle","2413","seagrass_habitat",5.6,"0 - 5","2016-08-22 12:23:46","2016-08-22 12:30:29","2413",904,"< 5","sand,shell hash","43195","flat kelp",NA,TRUE,"Des","Macro",NA,NA,51.80943,"-128.24758",51.8095231,"-128.247356"
"1551","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2016-08-22",1,"zach","kyle","2601","seagrass_habitat",6,"10 - 15","2016-08-22 12:23:46","2016-08-22 12:30:29","2601",900,"< 5","sand,shell hash","43102","flat kelp",NA,TRUE,"Des",NA,NA,NA,51.80943,"-128.24758",51.8095231,"-128.247356"
"1552","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2016-08-22",2,"zach","kyle","2016-08-22_TRIQUET_NORTH_EDGE2_5 - 10","seagrass_habitat",6.4,"5 - 10","2016-08-22 12:44:27","2016-08-22 12:50:51",NA,NA,"< 5","sand,shell hash","43195","flat kelp",NA,FALSE,"Des",NA,NA,NA,51.80924,"-128.24715",51.8093998,"-128.2472394"
"1553","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2016-08-22",2,"zach","kyle","2806","seagrass_habitat",6.2,"25 - 30","2016-08-22 12:44:27","2016-08-22 12:50:51","2806",929,"< 5","sand,shell hash","43134","flat kelp",NA,TRUE,"Des",NA,NA,NA,51.80924,"-128.24715",51.8093998,"-128.2472394"
"1554","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2016-08-22",2,"zach","kyle","2016-08-22_TRIQUET_NORTH_EDGE2_20 - 25","seagrass_habitat",6.4,"20 - 25","2016-08-22 12:44:27","2016-08-22 12:50:51",NA,NA,"< 5","sand,shell hash","43134","flat kelp",NA,FALSE,"Des",NA,NA,NA,51.80924,"-128.24715",51.8093998,"-128.2472394"
"1555","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2016-08-22",2,"zach","kyle","2595","seagrass_habitat",6.4,"15 - 20","2016-08-22 12:44:27","2016-08-22 12:50:51","2595",937,"< 5","sand,shell hash","43195","flat kelp",NA,TRUE,"Des",NA,NA,NA,51.80924,"-128.24715",51.8093998,"-128.2472394"
"1556","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2016-08-22",2,"zach","kyle","5008","seagrass_habitat",6.4,"0 - 5","2016-08-22 12:44:27","2016-08-22 12:50:51","5008",931,"< 5","sand,shell hash","43102","flat kelp",NA,TRUE,"Des",NA,NA,NA,51.80924,"-128.24715",51.8093998,"-128.2472394"
"1557","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2016-08-22",2,"zach","kyle","2016-08-22_TRIQUET_NORTH_EDGE2_10 - 15","seagrass_habitat",6.5,"10 - 15","2016-08-22 12:44:27","2016-08-22 12:50:51",NA,NA,"< 5","sand,shell hash","43195","flat kelp",NA,FALSE,"Des",NA,NA,NA,51.80924,"-128.24715",51.8093998,"-128.2472394"
"1558","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2016-08-22",3,"zach","kyle","2016-08-22_TRIQUET_NORTH_EDGE3_5 - 10","seagrass_habitat",6,"5 - 10","2016-08-22 13:10:03","2016-08-22 13:16:06",NA,NA,"< 5","sand,shell hash","43134","standing kelp","flat kelp",FALSE,"Des",NA,NA,NA,51.80866,"-128.24686",51.8086741,"-128.2465916"
"1559","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2016-08-22",3,"zach","kyle","2016-08-22_TRIQUET_NORTH_EDGE3_25 - 30","seagrass_habitat",5.3,"25 - 30","2016-08-22 13:10:03","2016-08-22 13:16:06",NA,NA,"< 5","sand,boulder","43195","standing kelp","flat kelp",FALSE,"Des","Macro",NA,NA,51.80866,"-128.24686",51.8086741,"-128.2465916"
"1560","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2016-08-22",3,"zach","kyle","2418","seagrass_habitat",5.8,"20 - 25","2016-08-22 13:10:03","2016-08-22 13:16:06","2418",923,"43240","sand,shell hash","< 1","standing kelp","flat kelp",TRUE,"Des","Macro",NA,NA,51.80866,"-128.24686",51.8086741,"-128.2465916"
"1561","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2016-08-22",3,"zach","kyle","2016-08-22_TRIQUET_NORTH_EDGE3_15 - 20","seagrass_habitat",6,"15 - 20","2016-08-22 13:10:03","2016-08-22 13:16:06",NA,NA,"< 5","sand,shell hash","43134","standing kelp","flat kelp",FALSE,"Des","Macro",NA,NA,51.80866,"-128.24686",51.8086741,"-128.2465916"
"1562","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2016-08-22",3,"zach","kyle","2504","seagrass_habitat",5.8,"0 - 5","2016-08-22 13:10:03","2016-08-22 13:16:06","2504",917,"43240","sand,shell hash","43102","standing kelp","flat kelp",TRUE,"Des",NA,NA,NA,51.80866,"-128.24686",51.8086741,"-128.2465916"
"1563","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2016-08-22",3,"zach","kyle","2403","seagrass_habitat",6.1,"10 - 15","2016-08-22 13:10:03","2016-08-22 13:16:06","2403",919,"< 5","sand,shell hash","43163","standing kelp","flat kelp",TRUE,"Des","Macro",NA,NA,51.80866,"-128.24686",51.8086741,"-128.2465916"
"1564","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE2","2016-08-23",2,"zach","kyle","2016-08-23_MCMULLIN_SOUTH_EDGE2_5 - 10","seagrass_habitat",4.6,"5 - 10","2016-08-23 10:44:05","2016-08-23 10:49:14",NA,NA,"20 - 60","sand,shell hash","< 1","sand",NA,FALSE,"Ulva",NA,NA,NA,52.05167,"-128.40293",52.0515099,"-128.4028586"
"1565","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE2","2016-08-23",2,"zach","kyle","2465","seagrass_habitat",4.2,"25 - 30","2016-08-23 10:44:05","2016-08-23 10:49:14","2465",107,"43240","sand,shell hash","< 1","sand",NA,TRUE,"Ulva",NA,NA,NA,52.05167,"-128.40293",52.0515099,"-128.4028586"
"1566","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE2","2016-08-23",2,"zach","kyle","2016-08-23_MCMULLIN_SOUTH_EDGE2_20 - 25","seagrass_habitat",4.4,"20 - 25","2016-08-23 10:44:05","2016-08-23 10:49:14",NA,NA,"43240","sand,shell hash","< 1","sand",NA,FALSE,"Ulva","Macro",NA,NA,52.05167,"-128.40293",52.0515099,"-128.4028586"
"1567","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE2","2016-08-23",2,"zach","kyle","2649","seagrass_habitat",4.6,"15 - 20","2016-08-23 10:44:05","2016-08-23 10:49:14","2649",111,"43240","sand,shell hash","< 1","sand",NA,TRUE,"Ulva",NA,NA,NA,52.05167,"-128.40293",52.0515099,"-128.4028586"
"1568","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE2","2016-08-23",2,"zach","kyle","2644","seagrass_habitat",4.7,"0 - 5","2016-08-23 10:44:05","2016-08-23 10:49:14","2644",350,"20 - 60","sand,shell hash","< 1","sand",NA,TRUE,"Ulva",NA,NA,NA,52.05167,"-128.40293",52.0515099,"-128.4028586"
"1569","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE2","2016-08-23",2,"zach","kyle","2016-08-23_MCMULLIN_SOUTH_EDGE2_10 - 15","seagrass_habitat",4.6,"10 - 15","2016-08-23 10:44:05","2016-08-23 10:49:14",NA,NA,"20 - 60","sand,shell hash","< 1","sand",NA,FALSE,"Ulva",NA,NA,NA,52.05167,"-128.40293",52.0515099,"-128.4028586"
"1570","HAKAI","CALVERT","MARINEGEO","MCMULLIN_SOUTH","MCMULLIN_SOUTH_EDGE3","2016-08-23",3,"zach","kyle","2016-08-23_MCMULLIN_SOUTH_EDGE3_5 - 10","seagrass_habitat",2.1,"5 - 10","2016-08-23 11:06:01","2016-08-23 11:11:07",NA,NA,"60 - 80","sand,shell hash","< 1","sand",NA,FALSE,"Ulva",NA,NA,NA,52.05121,"-128.40337",52.05137,"-128.4034277"
