"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","depth","transect_dist_m","collected_start","collected_end","density","density__m2_","canopy_height_cm","flowering_shoots","quality_log","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"1783","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2017-08-25",5,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR5_15","seagrass_density",4.8,15,"8/25/2017 9:32","8/25/2017 9:39",10,160,110,NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"1784","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2017-08-25",5,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR5_20","seagrass_density",5.5,20,"8/25/2017 9:32","8/25/2017 9:39",5,80,120,NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"1785","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2017-08-25",5,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR5_25","seagrass_density",5.3,25,"8/25/2017 9:32","8/25/2017 9:39",0,0,100,NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"1786","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2017-08-25",5,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR5_30","seagrass_density",5.2,30,"8/25/2017 9:32","8/25/2017 9:39",3,48,125,NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"1787","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR5","2017-08-25",5,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR5_5","seagrass_density",5.3,5,"8/25/2017 9:32","8/25/2017 9:39",5,80,100,NA,NA,"sand",51.67349206,"-128.1180197",51.6735758,"-128.1182532"
"1788","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2017-08-25",6,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR6_0","seagrass_density",6.5,0,"8/25/2017 11:42","8/25/2017 11:49",0,0,125,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1789","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2017-08-25",6,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR6_10","seagrass_density",6.4,10,"8/25/2017 11:42","8/25/2017 11:49",5,80,160,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1790","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2017-08-25",6,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR6_15","seagrass_density",6.6,15,"8/25/2017 11:42","8/25/2017 11:49",0,0,125,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1791","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2017-08-25",6,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR6_20","seagrass_density",6.4,20,"8/25/2017 11:42","8/25/2017 11:49",7,112,150,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1792","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2017-08-25",6,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR6_25","seagrass_density",6.4,25,"8/25/2017 11:42","8/25/2017 11:49",8,128,150,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1793","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2017-08-25",6,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR6_30","seagrass_density",6.5,30,"8/25/2017 11:42","8/25/2017 11:49",3,48,125,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1794","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_INTERIOR6","2017-08-25",6,"angeleen,carolyn","derek","2017-08-25_CHOKED_PASS_INTERIOR6_5","seagrass_density",6.4,5,"8/25/2017 11:42","8/25/2017 11:49",4,64,150,NA,NA,"sand",51.67482341,"-128.1194543",51.6749078,"-128.1192199"
"1795","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2017-08-27",1,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE1_0","seagrass_density",3.9,0,"8/27/2017 13:40","8/27/2017 13:46",2,32,105,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"1796","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2017-08-27",1,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE1_10","seagrass_density",4.2,10,"8/27/2017 13:40","8/27/2017 13:46",8,128,120,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"1797","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2017-08-27",1,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE1_15","seagrass_density",4.5,15,"8/27/2017 13:40","8/27/2017 13:46",4,64,125,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"1798","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2017-08-27",1,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE1_20","seagrass_density",4.7,20,"8/27/2017 13:40","8/27/2017 13:46",4,64,180,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"1799","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2017-08-27",1,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE1_25","seagrass_density",5,25,"8/27/2017 13:40","8/27/2017 13:46",5,80,120,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"1800","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2017-08-27",1,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE1_30","seagrass_density",5.2,30,"8/27/2017 13:40","8/27/2017 13:46",4,64,150,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"1801","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE1","2017-08-27",1,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE1_5","seagrass_density",4.1,5,"8/27/2017 13:40","8/27/2017 13:46",6,96,100,NA,NA,"sand",51.80988,"-128.2355",51.8099049,"-128.2352323"
"1802","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2017-08-27",2,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE2_0","seagrass_density",5,0,"8/27/2017 14:16","8/27/2017 14:24",4,64,150,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1803","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2017-08-27",2,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE2_10","seagrass_density",5.5,10,"8/27/2017 14:16","8/27/2017 14:24",8,128,175,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1804","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2017-08-27",2,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE2_15","seagrass_density",5.6,15,"8/27/2017 14:16","8/27/2017 14:24",3,48,100,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1805","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2017-08-27",2,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE2_20","seagrass_density",5.7,20,"8/27/2017 14:16","8/27/2017 14:24",2,32,125,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1806","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2017-08-27",2,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE2_25","seagrass_density",5.8,25,"8/27/2017 14:16","8/27/2017 14:24",10,160,130,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1807","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2017-08-27",2,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE2_30","seagrass_density",6,30,"8/27/2017 14:16","8/27/2017 14:24",4,64,150,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1808","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE2","2017-08-27",2,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE2_5","seagrass_density",5,5,"8/27/2017 14:16","8/27/2017 14:24",7,112,150,NA,NA,"sand",51.80996,"-128.23466",51.8098621,"-128.2344445"
"1809","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2017-08-27",3,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE3_0","seagrass_density",6.2,0,"8/27/2017 15:40","8/27/2017 15:47",7,112,125,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"1810","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2017-08-27",3,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE3_10","seagrass_density",6.4,10,"8/27/2017 15:40","8/27/2017 15:47",1,16,125,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"1811","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2017-08-27",3,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE3_15","seagrass_density",6.3,15,"8/27/2017 15:40","8/27/2017 15:47",5,80,135,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"1812","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2017-08-27",3,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE3_20","seagrass_density",6.5,20,"8/27/2017 15:40","8/27/2017 15:47",8,128,145,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"1813","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2017-08-27",3,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE3_25","seagrass_density",6.7,25,"8/27/2017 15:40","8/27/2017 15:47",6,96,125,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"1814","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2017-08-27",3,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE3_30","seagrass_density",6.7,30,"8/27/2017 15:40","8/27/2017 15:47",8,128,150,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"1815","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_EDGE3","2017-08-27",3,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_EDGE3_5","seagrass_density",6.3,5,"8/27/2017 15:40","8/27/2017 15:47",0,0,0,NA,NA,"sand",51.80937,"-128.23384",51.8092058,"-128.2339058"
"1816","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2017-08-27",4,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR4_0","seagrass_density",2.1,0,"8/27/2017 11:40","8/27/2017 11:46",7,112,100,NA,NA,"sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1817","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2017-08-27",4,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR4_10","seagrass_density",2,10,"8/27/2017 11:40","8/27/2017 11:46",4,64,100,NA,NA,"sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1818","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2017-08-27",4,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR4_15","seagrass_density",2,15,"8/27/2017 11:40","8/27/2017 11:46",7,112,110,NA,NA,"sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1819","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2017-08-27",4,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR4_20","seagrass_density",2,20,"8/27/2017 11:40","8/27/2017 11:46",9,144,105,NA,NA,"sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1820","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2017-08-27",4,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR4_25","seagrass_density",2,25,"8/27/2017 11:40","8/27/2017 11:46",5,80,115,NA,NA,"sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1821","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2017-08-27",4,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR4_30","seagrass_density",2,30,"8/27/2017 11:40","8/27/2017 11:46",19,304,105,NA,NA,"sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1822","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR4","2017-08-27",4,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR4_5","seagrass_density",2,5,"8/27/2017 11:40","8/27/2017 11:46",4,64,100,NA,NA,"sand",51.80917,"-128.23521",51.8093332,"-128.2351482"
"1823","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2017-08-27",5,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR5_0","seagrass_density",2.5,0,"8/27/2017 10:47","8/27/2017 10:53",5,80,150,NA,NA,"sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1824","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2017-08-27",5,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR5_10","seagrass_density",2.5,10,"8/27/2017 10:47","8/27/2017 10:53",9,144,130,NA,NA,"sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1825","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2017-08-27",5,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR5_15","seagrass_density",2.3,15,"8/27/2017 10:47","8/27/2017 10:53",7,112,150,NA,NA,"sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1826","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2017-08-27",5,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR5_20","seagrass_density",2.5,20,"8/27/2017 10:47","8/27/2017 10:53",7,112,150,NA,NA,"sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1827","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2017-08-27",5,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR5_25","seagrass_density",2.6,25,"8/27/2017 10:47","8/27/2017 10:53",14,224,165,NA,NA,"sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1828","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2017-08-27",5,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR5_30","seagrass_density",2.6,30,"8/27/2017 10:47","8/27/2017 10:53",10,160,170,NA,NA,"sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1829","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR5","2017-08-27",5,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR5_5","seagrass_density",2.4,5,"8/27/2017 10:47","8/27/2017 10:53",9,144,150,NA,NA,"sand",51.80869,"-128.23586",51.808372,"-128.2363096"
"1830","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2017-08-27",6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_0","seagrass_density",1.3,0,"8/27/2017 10:09","8/27/2017 10:16",15,240,50,NA,NA,"sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1831","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2017-08-27",6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_10","seagrass_density",1.2,10,"8/27/2017 10:09","8/27/2017 10:16",17,272,55,NA,NA,"sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1832","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2017-08-27",6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_15","seagrass_density",2,15,"8/27/2017 10:09","8/27/2017 10:16",14,224,65,NA,NA,"sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1833","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2017-08-27",6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_20","seagrass_density",1.3,20,"8/27/2017 10:09","8/27/2017 10:16",12,192,80,NA,NA,"sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1834","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2017-08-27",6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_25","seagrass_density",1.2,25,"8/27/2017 10:09","8/27/2017 10:16",12,192,90,NA,NA,"sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1835","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2017-08-27",6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_30","seagrass_density",1.4,30,"8/27/2017 10:09","8/27/2017 10:16",14,224,100,NA,NA,"sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1836","HAKAI","CALVERT","MARINEGEO","TRIQUET_BAY","TRIQUET_BAY_INTERIOR6","2017-08-27",6,"angeleen,carolyn","derek","2017-08-27_TRIQUET_BAY_INTERIOR6_5","seagrass_density",1.2,5,"8/27/2017 10:09","8/27/2017 10:16",19,304,60,NA,NA,"sand",51.80825,"-128.23649",51.8087153,"-128.2474194"
"1837","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2017-08-28",1,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE1_0","seagrass_density",4.5,0,"8/28/2017 14:57","8/28/2017 15:02",0,0,100,NA,NA,"sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"1838","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2017-08-28",1,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE1_10","seagrass_density",5.5,10,"8/28/2017 14:57","8/28/2017 15:02",1,16,75,NA,NA,"sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"1839","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2017-08-28",1,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE1_15","seagrass_density",6.2,15,"8/28/2017 14:57","8/28/2017 15:02",1,16,125,NA,NA,"sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"1840","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2017-08-28",1,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE1_20","seagrass_density",6.4,20,"8/28/2017 14:57","8/28/2017 15:02",0,0,130,NA,NA,"sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"1841","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2017-08-28",1,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE1_25","seagrass_density",6.9,25,"8/28/2017 14:57","8/28/2017 15:02",0,0,110,NA,NA,"sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"1842","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2017-08-28",1,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE1_30","seagrass_density",7,30,"8/28/2017 14:57","8/28/2017 15:02",2,32,105,NA,NA,"sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"1843","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE1","2017-08-28",1,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE1_5","seagrass_density",4.9,5,"8/28/2017 14:57","8/28/2017 15:02",0,0,100,NA,NA,"sand cobble",51.80943,"-128.24758",51.8095231,"-128.247356"
"1844","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2017-08-28",2,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE2_0","seagrass_density",5.8,0,"8/28/2017 14:18","8/28/2017 14:22",1,16,110,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"1845","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2017-08-28",2,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE2_10","seagrass_density",5.8,10,"8/28/2017 14:18","8/28/2017 14:22",1,16,100,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"1846","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2017-08-28",2,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE2_15","seagrass_density",5.5,15,"8/28/2017 14:18","8/28/2017 14:22",0,0,80,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"1847","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2017-08-28",2,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE2_20","seagrass_density",5.5,20,"8/28/2017 14:18","8/28/2017 14:22",0,0,130,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"1848","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2017-08-28",2,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE2_25","seagrass_density",5.7,25,"8/28/2017 14:18","8/28/2017 14:22",0,0,125,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"1849","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2017-08-28",2,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE2_30","seagrass_density",5.8,30,"8/28/2017 14:18","8/28/2017 14:22",2,32,130,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"1850","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE2","2017-08-28",2,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE2_5","seagrass_density",5.6,5,"8/28/2017 14:18","8/28/2017 14:22",2,32,120,NA,NA,"sand cobble",51.80924,"-128.24715",51.8093998,"-128.2472394"
"1851","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2017-08-28",3,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE3_0","seagrass_density",5.6,0,"8/28/2017 10:38","8/28/2017 10:41",1,16,100,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
"1852","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2017-08-28",3,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE3_10","seagrass_density",5.2,10,"8/28/2017 10:38","8/28/2017 10:41",1,16,110,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
"1853","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2017-08-28",3,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE3_15","seagrass_density",6,15,"8/28/2017 10:38","8/28/2017 10:41",2,32,130,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
"1854","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2017-08-28",3,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE3_20","seagrass_density",6,20,"8/28/2017 10:38","8/28/2017 10:41",0,0,0,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
"1855","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2017-08-28",3,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE3_25","seagrass_density",6,25,"8/28/2017 10:38","8/28/2017 10:41",0,0,75,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
"1856","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2017-08-28",3,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE3_30","seagrass_density",5.8,30,"8/28/2017 10:38","8/28/2017 10:41",0,0,100,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
"1857","HAKAI","CALVERT","MARINEGEO","TRIQUET_NORTH","TRIQUET_NORTH_EDGE3","2017-08-28",3,"angeleen,gillian","derek","2017-08-28_TRIQUET_NORTH_EDGE3_5","seagrass_density",5.5,5,"8/28/2017 10:38","8/28/2017 10:41",0,0,0,NA,NA,"sand cobble",51.80866,"-128.24686",51.8086741,"-128.2465916"
