Region,Ownership,Program,Project Name,Site Name,GPS Level,Point Name,Ocean Name,Substrate,Biotic Subclass,Biotic Community,Status,Public,Boat Lat,Boat Long,Decimal Lat,Decimal Long,End Transect Decimal Lat,End Transect Decimal Lon,Established,Survey Type,Survey Frequency,Depth_m,Primary Sampling Method,Transect Bearing,Transect Distance,Last Updated,Other Structure,Bolt,Temperature Logger,Logger Type,Notes,Student Projects
Calvert,Hakai,Nearshore,EDNA,SNI2,plot,edna_sni2_00,NA,cobble,benthic macroalgae,unknown,active,yes,51 49.0441680000002,128 1.81339799999932,51.8174028,-128.0302233,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,KOE3,plot,edna_koe3_00,NA,sand,benthic macroalgae,Nereocystis luetkeana,active,yes,51 46.5535332000002,127 52.7655299999998,51.77589222,-127.8794255,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,KOE3,plot,edna_koe3_15,NA,sand,benthic macroalgae,Nereocystis luetkeana,active,yes,51 46.5529122,127 52.7454539999997,51.77588187,-127.8790909,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,KOE3,plot,edna_koe3_30,NA,sand,benthic macroalgae,Nereocystis luetkeana,active,yes,51 46.5480209999998,127 52.7300460000004,51.77580035,-127.8788341,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,KOE1,plot,edna_koe1_00,NA,sand,no vegetation,,active,yes,51 46.3725066000001,127 52.5468659999999,51.77287511,-127.8757811,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,KOE1,plot,edna_koe1_15,NA,sand,no vegetation,,active,yes,51 46.3549295999999,127 52.5539520000004,51.77258216,-127.8758992,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,KOE1,plot,edna_koe1_30,NA,sand,no vegetation,,active,yes,51 46.3385526000002,127 52.5665999999998,51.77230921,-127.87611,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_d3,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4508545999998,128 7.16095199999927,51.67418091,-128.1193492,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_d2,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4508545999998,128 7.18798800000059,51.67418091,-128.1197998,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_d1,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4510538000001,128 7.21341600000017,51.67418423,-128.1202236,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_a1,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4995560000002,128 7.21357800000078,51.6749926,-128.1202263,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_a3,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4994564,128 7.16111399999988,51.67499094,-128.1193519,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_a2,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4995560000002,128 7.18782599999997,51.6749926,-128.1197971,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_c1,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4674211999999,128 7.21325399999955,51.67445702,-128.1202209,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_b1,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4841875999999,128 7.21341600000017,51.67473646,-128.1202236,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_b2,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4839878,128 7.18766399999936,51.67473313,-128.1197944,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_c2,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4673216000002,128 7.18782599999997,51.67445536,-128.1197971,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_b3,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4841875999999,128 7.16126999999915,51.67473646,-128.1193545,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Choked Passage,plot,ckoked_grid_c3,NA,sand,seagrass meadow,Zostera marina,active,yes,51 40.4673216000002,128 7.16159400000038,51.67445536,-128.1193599,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_c3,NA,sand,seagrass meadow,Zostera marina,active,yes,51 38.7719184000001,128 7.17216600000029,51.64619864,-128.1195361,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_c2,NA,sand,seagrass meadow,Zostera marina,active,yes,51 38.7760121999999,128 7.19759399999987,51.64626687,-128.1199599,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_c1,NA,sand,seagrass meadow,Zostera marina,active,yes,51 38.7805062,128 7.22302199999945,51.64634177,-128.1203837,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_b3,NA,sand,seagrass meadow,Zostera marina,active,yes,51 38.7883752000001,128 7.16586600000085,51.64647292,-128.1194311,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_b2,NA,sand,seagrass meadow,Zostera marina,active,yes,51 38.7921695999998,128 7.19161200000031,51.64653616,-128.1198602,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_b1,NA,sand,seagrass meadow,Zostera marina,active,yes,51 38.7963636000002,128 7.21655999999939,51.64660606,-128.120276,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_a3,NA,sand,seagrass meadow,Zostera marina,active,yes,51 38.8035533999999,128 7.16007000000047,51.64672589,-128.1193345,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_a2,NA,sand,seagrass meadow,Zostera marina,active,yes,51 38.8076478000002,128 7.18549800000005,51.64679413,-128.1197583,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Hakai,Nearshore,EDNA,Pruth Bay,plot,pruth_grid_a1,NA,sand,seagrass meadow,Zostera marina,active,yes,51 38.8116425999999,128 7.21043999999949,51.64686071,-128.120174,NA,NA,2018,observation,annual,,nalgene ,,,,,,,,,"Ben Millard Martin, Sunday Lab 2020"
Calvert,Affiliate,Harley Lab,Fiona Beaty Experiment,Pruth Lagoon,plot,Fiona Beaty 1,NA,boulder,attached fauna,mobile gastropods,active,yes,51 39.3813101999999,128 7.82489999999996,51.65635517,-128.130415,NA,NA,4/15/2018 3:58:27 PM,experiment,seasonal,,cage,NA,NA,20190509,,,yes,ibutton,,Fiona Beaty
Calvert,Affiliate,Harley Lab,Fiona Beaty Experiment,Pruth Lagoon,plot,Fiona Beaty 2,NA,boulder,attached fauna,mobile gastropods,active,yes,51 39.3833850000001,128 7.82458799999972,51.65638975,-128.1304098,NA,NA,4/15/2018 3:59:21 PM,experiment,seasonal,,cage,NA,NA,20190509,,,yes,ibutton,,Fiona Beaty
Calvert,Affiliate,Harley Lab,Fiona Beaty Experiment,Pruth Lagoon,plot,Fiona Beaty 3,NA,boulder,attached fauna,mobile gastropods,active,yes,51 39.3856529999998,128 7.82185799999979,51.65642755,-128.1303643,NA,NA,4/15/2018 4:00:00 PM,experiment,seasonal,,cage,NA,NA,20190509,,,yes,ibutton,,Fiona Beaty
Calvert,Affiliate,Harley Lab,Fiona Beaty Experiment,Pruth Lagoon,plot,Fiona Beaty 4,NA,boulder,attached fauna,mobile gastropods,active,yes,51 39.3850698000001,128 7.8195599999998,51.65641783,-128.130326,NA,NA,4/15/2018 4:00:26 PM,experiment,seasonal,,cage,NA,NA,20190509,,,yes,ibutton,,Fiona Beaty
Calvert,Affiliate,Harley Lab,Fiona Beaty Experiment,WS693,plot,Fiona Beaty 1,NA,boulder,attached fauna,mobile gastropods,active,yes,51 38.8891157999998,127 59.7730979999997,51.64815193,-127.9962183,NA,NA,4/16/2018 2:56:34 PM,experiment,seasonal,,cage,NA,NA,20190509,,,yes,ibutton,,Fiona Beaty
Calvert,Affiliate,Harley Lab,Fiona Beaty Experiment,WS693,plot,Fiona Beaty 2,NA,boulder,attached fauna,mobile gastropods,active,yes,51 38.8907399999999,127 59.7741120000001,51.648179,-127.9962352,NA,NA,4/16/2018 2:57:12 PM,experiment,seasonal,,cage,NA,NA,20190509,,,yes,ibutton,,Fiona Beaty
Calvert,Affiliate,Harley Lab,Fiona Beaty Experiment,WS693,plot,Fiona Beaty 3,NA,boulder,attached fauna,mobile gastropods,active,yes,51 38.8918667999998,127 59.7763200000003,51.64819778,-127.996272,NA,NA,4/16/2018 2:58:05 PM,experiment,seasonal,,cage,NA,NA,20190509,,,yes,ibutton,,Fiona Beaty
Calvert,Affiliate,Harley Lab,Fiona Beaty Experiment,WS693,plot,Fiona Beaty 4,NA,boulder,attached fauna,mobile gastropods,active,yes,51 38.8917786000002,127 59.7751919999999,51.64819631,-127.9962532,NA,NA,4/16/2018 2:58:41 PM,experiment,seasonal,,cage,NA,NA,20190509,,,yes,ibutton,,Fiona Beaty
Calvert,Hakai,Nearshore,NSF Seagrass,Pruth Bay - BCA,transect,U1,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.64495,-128.11891,51.6448,-128.11911,20190729,observation,annual,1.6,transect and quadrat,214,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Pruth Bay - BCA,transect,U2,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.64474,-128.11926,51.64472,-128.11955,20190729,observation,annual,1.6,transect and quadrat,180,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Pruth Bay - BCA,transect,U3,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.64435,-128.12009,51.64452,-128.12025,20190729,observation,annual,1.6,transect and quadrat,321,20,20191203,pvc stake (.25m),no,no,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Pruth Bay - BCA,transect,L4,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.6454,-128.119,51.64523,-128.11911,20190729,observation,annual,0.6,transect and quadrat,190,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Pruth Bay - BCA,transect,L5,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.64555,-128.11946,51.64568,-128.11966,20190729,observation,annual,0.6,transect and quadrat,263,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Pruth Bay - BCA,transect,L6,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.64532,-128.12004,51.64548,-128.11996,20190729,observation,annual,0.6,transect and quadrat,348,20,20191203,pvc stake (.25m),no,no,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Underhill - BCB,transect,U1,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.77021,-128.05965,51.77037,-128.05984,20190731,observation,annual,0.3,transect and quadrat,320,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Underhill - BCB,transect,U2,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.77053,-128.06001,51.77073,-128.06015,20190731,observation,annual,0.2,transect and quadrat,335,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Underhill - BCB,transect,U3,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.77124,-128.06027,51.771422,-128.060284,20190731,observation,annual,0.1,transect and quadrat,0,20,20191203,pvc stake (.25m),no,no,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Underhill - BCB,transect,L4,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.77027,-128.05959,51.77041,-128.05977,20190731,observation,annual,0,transect and quadrat,320,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Underhill - BCB,transect,L5,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.77032,-128.05971,51.77057,-128.05997,20190731,observation,annual,-0.2,transect and quadrat,325,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Underhill - BCB,transect,L6,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.771249,-128.06019,51.771428,-128.060213,20190731,observation,annual,-0.4,transect and quadrat,0,20,20191203,pvc stake (.25m),no,no,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Triquet - BCC,transect,U1,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.80761,-128.23691,51.80774,-128.23714,20190801,observation,annual,0.4,transect and quadrat,310,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Triquet - BCC,transect,U2,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.80782,-128.23721,51.80798,-128.23732,20190801,observation,annual,0.4,transect and quadrat,330,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Triquet - BCC,transect,U3,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.80805,-128.23744,51.80824,-128.23747,20190801,observation,annual,0.4,transect and quadrat,355,20,20191203,pvc stake (.25m),no,no,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Triquet - BCC,transect,L4,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.80806,-128.23622,51.80812,-128.2365,20190801,observation,annual,0.2,transect and quadrat,290,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Triquet - BCC,transect,L5,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.80814,-128.23663,51.8082,-128.23691,20190801,observation,annual,0.2,transect and quadrat,290,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Triquet - BCC,transect,L6,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.80824,-128.237,51.80842,-128.23683,20190801,observation,annual,0.2,transect and quadrat,30,20,20191203,pvc stake (.25m),no,no,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Goose SW - BCD,transect,U1,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.9239,-128.47015,51.92403,-128.47034,20190802,observation,annual,0.4,transect and quadrat,274,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Goose SW - BCD,transect,U2,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.92413,-128.47061,51.92432,-128.47058,20190802,observation,annual,0.5,transect and quadrat,290,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Goose SW - BCD,transect,U3,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.92437,-128.47034,51.92431,-128.47009,20190802,observation,annual,0.4,transect and quadrat,47,20,20191203,pvc stake (.25m),no,no,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Goose SW - BCD,transect,L4,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.92354,-128.46947,51.92381,-128.46956,20190802,observation,annual,0.1,transect and quadrat,350,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Goose SW - BCD,transect,L5,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.92381,-128.46956,51.92394,-128.46962,20190802,observation,annual,0.07,transect and quadrat,334,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Goose SW - BCD,transect,L6,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.92413,-128.46945,51.92414,-128.46916,20190802,observation,annual,0.04,transect and quadrat,93,20,20191203,pvc stake (.25m),no,no,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Superstition - BCE,transect,U1,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.89445,-128.23503,51.89431,-128.23486,20190803,observation,annual,0.7,transect and quadrat,145,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Supersitiion - BCE,transect,U2,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.89413,-128.23474,51.89399,-128.23453,20190803,observation,annual,0.7,transect and quadrat,135,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Supersitiion - BCE,transect,U3,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.8938,-128.23428,51.89366,-128.23402,20190803,observation,annual,0.7,transect and quadrat,130,20,20191203,pvc stake (.25m),no,no,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Supersitiion - BCE,transect,L4,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.89411,-128.23553,51.89405,-128.23524,20190803,observation,annual,0.3,transect and quadrat,110,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Supersitiion - BCE,transect,L5,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.89399,-128.23503,51.89389,-128.23479,20190803,observation,annual,0.3,transect and quadrat,125,20,20191203,pvc stake (.25m),no,yes,HOBO pendants,transect start,
Calvert,Hakai,Nearshore,NSF Seagrass,Supersitiion - BCE,transect,L6,NA,sand,seagrass meadow,Zostera marina,active,yes,,,51.89383,-128.23462,51.8937,-128.23441,20190803,observation,annual,0.3,transect and quadrat,135,20,20191203,pvc stake (.25m),no,no,HOBO pendants,transect start,
Calvert,UBC-Hakai,Martone Lab,Corallines ,Rattenbury ,site,NA,NA,boulders,urchin barren,Coralinne algae,active,yes,,,51.701004,-128.074719,NA,NA,201907,observation,seasonal,4-5,settlement plate,NA,NA,2021011,,yes,yes,hobo light loggers,established in 2019 as experimental site; transitioned to observational in 2020,Brenton Twist
Calvert,UBC-Hakai,Martone Lab,Corallines ,North Beach,site,NA,NA,boulders,benthic macroalgae,Nereocystis luetkeana,active,yes,,,51.667117,-128.14035,NA,NA,201907,observation,seasonal,5-6,settlement plate,NA,NA,2021011,,yes,yes,hobo light loggers,established in 2019 as experimental site; transitioned to observational in 2020,Brenton Twist
Calvert,UBC-Hakai,Martone Lab,Corallines,Triquet Macro,site,NA,NA,boulders,benthic macroalgae,Macrocystis pyrifera,active,yes,,,51.80571667,-128.2579833,NA,NA,202007,observation,seasonal,,settlement plate,NA,NA,2021011,,yes,yes,hobo light loggers,same as kelp site,Brenton Twist
Calvert,UBC-Hakai,Martone Lab,Corallines,Triquetta Nereo,site,NA,NA,boulders,benthic macroalgae,Nereocystis luetkeana,active,yes,,,51.7974,-128.2384,NA,NA,202007,observation,seasonal,,settlement plate,NA,NA,2021011,,yes,yes,hobo light loggers,same as kelp site,Brenton Twist
Calvert,UBC-Hakai,Martone Lab,Corallines,West Beach Macro,site,NA,NA,boulders,benthic macroalgae,Macrocystis pyrifera,active,yes,,,51.649167,-128.1519,NA,NA,202007,observation,seasonal,,settlement plate,NA,NA,2021011,,yes,yes,hobo light loggers,same as kelp site,Brenton Twist
Calvert,UBC-Hakai,Martone Lab,Corallines,Kelpie,site,NA,NA,boulders,,,active,yes,,,51.7339,-127.997,NA,NA,202007,observation,seasonal,,settlement plate,NA,NA,2021011,,yes,yes,hobo light loggers,same as kelp site,Brenton Twist
Calvert,Hakai,Hyper-Nearshore,Kelp - Macro,Womanley CTD,point,"CTD, YSI",MACRO11,ocean,NA,NA,active,yes,51 48.1534589999998,128 12.0177840000008,51.80255765,-128.2002964,NA,NA,,observation,annual,5,"CTD, YSI",NA,NA,20191205,,,,,,
Calvert,Hakai,Hyper-Nearshore,Kelp - Macro,Triquet CTD,point,"CTD, YSI",MACRO01,ocean,NA,NA,active,yes,51 48.2247750000002,128 15.2725620000001,51.80374625,-128.2545427,NA,NA,,observation,annual,5,"CTD, YSI",NA,NA,20191205,,,,,,
Calvert,Hakai,Hyper-Nearshore,Kelp - Macro,Westbeach CTD,point,"CTD, YSI",MACRO10,ocean,NA,NA,active,yes,51 38.9500199999999,128 9.11400000000072,51.649167,-128.1519,NA,NA,,observation,annual,5,"CTD, YSI",NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Kelp - Macro,Maey CTD,point,"CTD, YSI",MACRO02,ocean,NA,NA,active,yes,51 39.8687999999999,128 5.72999999999922,51.66448,-128.0955,NA,NA,,observation,annual,5,"CTD, YSI",NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Kelp - Macro,Golden CTD,point,"CTD, YSI",MACRO04,ocean,NA,NA,active,yes,51 54.1842,128 12.7799999999996,51.90307,-128.213,NA,NA,,observation,annual,5,"CTD, YSI",NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Kelp - Macro,Simmonds CTD,point,"CTD, YSI",MACRO05,ocean,NA,NA,active,yes,51 57.7121999999999,128 15.7139999999998,51.96187,-128.2619,NA,NA,,observation,annual,5,"CTD, YSI",NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Kelp - Macro,Stryker CTD,point,"CTD, YSI",MACRO06,ocean,NA,NA,active,yes,52 5.0149998000002,128 21.8730000000005,52.08358333,-128.36455,NA,NA,,observation,annual,5,"CTD, YSI",NA,NA,20191206,,,,,,
Calvert,Hakai,Hyper-Nearshore,Kelp - Nereo,Manley CTD,point,"CTD, YSI",KELP10,ocean,NA,NA,active,yes,51 48.0707274000001,128 11.9800140000007,51.80117879,-128.1996669,NA,NA,7/19/2018 4:09:52 PM,observation,annual,5,"CTD, YSI",NA,NA,20191206,,,,,,
