,organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,surveyor,hakai_id,sample_type,depth,transect_dist_m,collected_start,collected_end,bag_uid,bag_number,density_range,substrate,patchiness,adj_habitat_1,adj_habitat_2,sample_collected,vegetation_1,vegetation_2,comments,quality_log
1567,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2016-08-23,4,zach,kyle,2016-08-23_MCMULLIN_SOUTH_INTERIOR4_5 - 10,seagrass_habitat,3,10-May,8/23/2016 6:16,8/23/2016 6:21,NA,NA,60 - 80,"sand,shell hash",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1568,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_EDGE1_10 - 15,seagrass_habitat,1.9,15-Oct,8/24/2016 3:34,8/24/2016 3:43,NA,NA,> 80,"sand,shell hash,gravel",< 1,standing kelp,NA,FALSE,Macro,NA,NA,NA
1569,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,zach,kyle,2810,seagrass_habitat,2.2,0 - 5,8/24/2016 3:34,8/24/2016 3:43,2810,1021,> 80,"sand,shell hash,gravel",43102,standing kelp,NA,TRUE,NA,NA,NA,NA
1570,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,zach,kyle,2648,seagrass_habitat,2.1,15 - 20,8/24/2016 3:34,8/24/2016 3:43,2648,1023,> 80,"sand,shell hash,cobble",< 1,standing kelp,NA,TRUE,Macro,NA,NA,NA
1571,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_EDGE1_20 - 25,seagrass_habitat,2,20 - 25,8/24/2016 3:34,8/24/2016 3:43,NA,NA,> 80,"sand,shell hash,gravel",< 1,seagrass,NA,FALSE,Macro,NA,NA,NA
1572,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,zach,kyle,2452,seagrass_habitat,2,25 - 30,8/24/2016 3:34,8/24/2016 3:43,2452,1026,> 80,"sand,shell hash,gravel",< 1,standing kelp,NA,TRUE,Macro,NA,NA,NA
1573,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE1,2016-08-24,1,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_EDGE1_5 - 10,seagrass_habitat,2.1,10-May,8/24/2016 3:34,8/24/2016 3:43,NA,NA,> 80,"sand,shell hash,gravel",< 1,standing kelp,NA,FALSE,Macro,NA,NA,NA
1574,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_EDGE2_10 - 15,seagrass_habitat,6.1,15-Oct,8/24/2016 4:08,8/24/2016 4:00,NA,NA,20 - 60,"sand,shell hash,gravel",< 1,seagrass,NA,FALSE,Des,NA,NA,NA
1575,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,zach,kyle,2415,seagrass_habitat,6.1,0 - 5,8/24/2016 4:08,8/24/2016 4:00,2415,1018,43240,"sand,shell hash,cobble",< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1576,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,zach,kyle,2592,seagrass_habitat,5.9,15 - 20,8/24/2016 4:08,8/24/2016 4:00,2592,1019,20 - 60,"sand,shell hash,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1577,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_EDGE2_20 - 25,seagrass_habitat,5.9,20 - 25,8/24/2016 4:08,8/24/2016 4:00,NA,NA,20 - 60,"sand,shell hash,gravel",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1578,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,zach,kyle,2456,seagrass_habitat,6,25 - 30,8/24/2016 4:08,8/24/2016 4:00,2456,1024,NA,"sand,shell hash,gravel",NA,seagrass,NA,TRUE,NA,NA,NA,NA
1579,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE2,2016-08-24,2,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_EDGE2_5 - 10,seagrass_habitat,6.2,10-May,8/24/2016 4:08,8/24/2016 4:00,NA,NA,43240,"sand,shell hash",< 1,seagrass,NA,FALSE,Des,NA,NA,NA
1580,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_EDGE3_10 - 15,seagrass_habitat,3,15-Oct,8/24/2016 4:23,8/24/2016 4:31,NA,NA,60 - 80,"sand,cobble",< 1,standing kelp,NA,FALSE,Macro,NA,NA,NA
1581,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,zach,kyle,2699,seagrass_habitat,2.9,0 - 5,8/24/2016 4:23,8/24/2016 4:31,2699,1011,43240,"gravel,cobble",< 1,seagrass,NA,TRUE,NA,Macro,NA,NA
1582,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,zach,kyle,2812,seagrass_habitat,3.1,15 - 20,8/24/2016 4:23,8/24/2016 4:31,2812,1012,> 80,"sand,cobble",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1583,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_EDGE3_20 - 25,seagrass_habitat,3.1,20 - 25,8/24/2016 4:23,8/24/2016 4:31,NA,NA,> 80,"gravel,cobble",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1584,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,zach,kyle,5005,seagrass_habitat,3.4,25 - 30,8/24/2016 4:23,8/24/2016 4:31,5005,1009,60 - 80,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1585,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_EDGE3,2016-08-24,3,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_EDGE3_5 - 10,seagrass_habitat,2.9,10-May,8/24/2016 4:23,8/24/2016 4:31,NA,NA,60 - 80,"gravel,cobble",< 1,seagrass,NA,FALSE,Macro,NA,NA,NA
1586,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_10 - 15,seagrass_habitat,4.8,15-Oct,8/24/2016 4:46,8/24/2016 4:56,NA,NA,< 5,"sand,cobble",43195,standing kelp,NA,FALSE,NA,NA,NA,NA
1587,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,zach,kyle,2603,seagrass_habitat,4.7,0 - 5,8/24/2016 4:46,8/24/2016 4:56,2603,1008,60 - 80,"sand,cobble",< 1,standing kelp,NA,TRUE,NA,NA,NA,NA
1588,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_15 - 20,seagrass_habitat,4.7,15 - 20,8/24/2016 4:46,8/24/2016 4:56,NA,NA,< 5,"gravel,cobble",43195,standing kelp,NA,FALSE,NA,NA,NA,NA
1589,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_20 - 25,seagrass_habitat,4.8,20 - 25,8/24/2016 4:46,8/24/2016 4:56,NA,NA,< 5,"gravel,cobble",43195,standing kelp,NA,FALSE,NA,NA,NA,NA
1590,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_INTERIOR4_25 - 30,seagrass_habitat,4.9,25 - 30,8/24/2016 4:46,8/24/2016 4:56,NA,NA,< 5,"gravel,cobble",43195,standing kelp,NA,FALSE,NA,NA,NA,NA
1591,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR4,2016-08-24,4,zach,kyle,2593,seagrass_habitat,4.8,10-May,8/24/2016 4:46,8/24/2016 4:56,2593,1003,< 5,"sand,cobble",43195,standing kelp,NA,TRUE,NA,NA,NA,NA
1592,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_INTERIOR5_10 - 15,seagrass_habitat,3.2,15-Oct,8/24/2016 5:58,8/24/2016 6:06,NA,NA,> 80,"sand,gravel",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1593,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,zach,kyle,2813,seagrass_habitat,3.2,15 - 20,8/24/2016 5:58,8/24/2016 6:06,2813,353,> 80,"sand,gravel",< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1594,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,zach,kyle,2765,seagrass_habitat,3.2,20 - 25,8/24/2016 5:58,8/24/2016 6:06,2765,859,> 80,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1595,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_INTERIOR5_25 - 30,seagrass_habitat,3.3,25 - 30,8/24/2016 5:58,8/24/2016 6:06,NA,NA,> 80,"sand,gravel",43102,seagrass,NA,FALSE,NA,NA,NA,NA
1596,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,zach,kyle,17350,seagrass_habitat,3.1,0 - 5,8/24/2016 5:58,8/24/2016 6:06,17350,1001,60 - 80,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1597,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR5,2016-08-24,5,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_INTERIOR5_5 - 10,seagrass_habitat,3,10-May,8/24/2016 5:58,8/24/2016 6:06,NA,NA,60 - 80,"sand,gravel",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1598,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_INTERIOR6_10 - 15,seagrass_habitat,2.8,15-Oct,8/24/2016 6:35,8/24/2016 6:44,NA,NA,> 80,"gravel,cobble",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1599,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,zach,kyle,2604,seagrass_habitat,3,0 - 5,8/24/2016 6:35,8/24/2016 6:44,2604,44,> 80,"sand,gravel",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1600,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,zach,kyle,2598,seagrass_habitat,2.7,15 - 20,8/24/2016 6:35,8/24/2016 6:44,2598,501,> 80,"gravel,cobble",< 1,seagrass,NA,TRUE,NA,NA,NA,NA
1601,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_INTERIOR6_20 - 25,seagrass_habitat,2.8,20 - 25,8/24/2016 6:35,8/24/2016 6:44,NA,NA,> 80,"gravel,cobble",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1602,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,zach,kyle,2767,seagrass_habitat,2.9,25 - 30,8/24/2016 6:35,8/24/2016 6:44,2767,1015,> 80,"gravel,cobble",43102,seagrass,NA,TRUE,NA,NA,NA,NA
1603,HAKAI,CALVERT,MARINEGEO,GOOSE_SOUTHEAST,GOOSE_SOUTHEAST_INTERIOR6,2016-08-24,6,zach,kyle,2016-08-24_GOOSE_SOUTHEAST_INTERIOR6_5 - 10,seagrass_habitat,3,10-May,8/24/2016 6:35,8/24/2016 6:44,NA,NA,> 80,"gravel,cobble",< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1604,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,zach,kyle,2481,seagrass_habitat,3.8,15-Oct,8/25/2016 2:24,8/25/2016 2:31,2481,60,43240,"sand,shell hash",< 1,sand,NA,TRUE,Ulva,Des,NA,NA
1605,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,zach,kyle,2581,seagrass_habitat,3.5,0 - 5,8/25/2016 2:24,8/25/2016 2:31,2581,333,43240,"sand,shell hash",< 1,sand,NA,TRUE,Ulva,Des,NA,NA
1606,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,zach,kyle,2016-08-25_CHOKED_PASS_EDGE1_15 - 20,seagrass_habitat,4,15 - 20,8/25/2016 2:24,8/25/2016 2:31,NA,NA,20 - 60,"sand,shell hash",< 1,sand,NA,FALSE,Ulva,Des,NA,NA
1607,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,zach,kyle,2587,seagrass_habitat,3.9,20 - 25,8/25/2016 2:24,8/25/2016 2:31,2587,718,43240,"sand,shell hash",43102,sand,NA,TRUE,Ulva,Des,NA,NA
1608,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,zach,kyle,2760,seagrass_habitat,3.9,25 - 30,8/25/2016 2:24,8/25/2016 2:31,2760,1031,43240,"sand,shell hash",< 1,sand,NA,TRUE,Ulva,Des,NA,NA
1609,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE1,2016-08-25,1,zach,kyle,2016-08-25_CHOKED_PASS_EDGE1_5 - 10,seagrass_habitat,3.8,10-May,8/25/2016 2:24,8/25/2016 2:31,NA,NA,43240,"sand,shell hash",< 1,sand,NA,FALSE,Ulva,Des,NA,NA
1610,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,zach,kyle,2488,seagrass_habitat,5.5,15-Oct,8/25/2016 2:45,8/25/2016 2:51,2488,2004,43240,"sand,shell hash,detritus",< 1,sand,NA,TRUE,Ulva,NA,NA,NA
1611,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,zach,kyle,2528,seagrass_habitat,5.7,0 - 5,8/25/2016 2:45,8/25/2016 2:51,2528,64,20 - 60,"sand,shell hash,detritus",43102,sand,NA,TRUE,Ulva,NA,NA,NA
1612,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,zach,kyle,2016-08-25_CHOKED_PASS_EDGE2_15 - 20,seagrass_habitat,5.3,15 - 20,8/25/2016 2:45,8/25/2016 2:51,NA,NA,43240,"sand,shell hash",< 1,sand,NA,FALSE,Ulva,NA,NA,NA
1613,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,zach,kyle,2482,seagrass_habitat,5.3,20 - 25,8/25/2016 2:45,8/25/2016 2:51,2482,105,43240,"sand,shell hash",< 1,sand,NA,TRUE,Ulva,NA,NA,NA
1614,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,zach,kyle,2463,seagrass_habitat,5.4,25 - 30,8/25/2016 2:45,8/25/2016 2:51,2463,853,43240,"sand,shell hash",< 1,sand,NA,TRUE,Ulva,NA,NA,NA
1615,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE2,2016-08-25,2,zach,kyle,2016-08-25_CHOKED_PASS_EDGE2_5 - 10,seagrass_habitat,5.6,10-May,8/25/2016 2:45,8/25/2016 2:51,NA,NA,20 - 60,"sand,shell hash,detritus",< 1,sand,NA,FALSE,Ulva,NA,NA,NA
1616,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,zach,kyle,2433,seagrass_habitat,6.2,15-Oct,8/25/2016 3:13,8/25/2016 3:19,2433,37,20 - 60,"sand,shell hash",< 1,sand,NA,TRUE,Des,Ulva,NA,NA
1617,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,zach,kyle,2427,seagrass_habitat,5.6,0 - 5,8/25/2016 3:13,8/25/2016 3:19,2427,332,43240,"sand,shell hash",< 1,sand,NA,TRUE,Des,NA,NA,NA
1618,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,zach,kyle,2016-08-25_CHOKED_PASS_EDGE3_15 - 20,seagrass_habitat,6.3,15 - 20,8/25/2016 3:13,8/25/2016 3:19,NA,NA,20 - 60,"sand,shell hash",43102,sand,NA,FALSE,Des,Ulva,NA,NA
1619,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,zach,kyle,2439,seagrass_habitat,6.3,20 - 25,8/25/2016 3:13,8/25/2016 3:19,2439,308,43240,"sand,shell hash",< 1,sand,NA,TRUE,Des,Ulva,NA,NA
1620,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,zach,kyle,2453,seagrass_habitat,6.4,25 - 30,8/25/2016 3:13,8/25/2016 3:19,2453,856,20 - 60,"sand,shell hash",< 1,sand,NA,TRUE,Ulva,Des,NA,NA
1621,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE3,2016-08-25,3,zach,kyle,2016-08-25_CHOKED_PASS_EDGE3_5 - 10,seagrass_habitat,5.9,10-May,8/25/2016 3:13,8/25/2016 3:19,NA,NA,43240,"sand,shell hash",< 1,sand,NA,FALSE,Des,NA,NA,NA
1622,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,zach,andrew,2500,seagrass_habitat,5.6,15-Oct,8/25/2016 6:19,8/25/2016 6:32,2500,926,60 - 80,sand,< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1623,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,zach,andrew,2445,seagrass_habitat,5.8,0 - 5,8/25/2016 6:19,8/25/2016 6:32,2445,921,> 80,sand,< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1624,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,zach,andrew,2016-08-25_CHOKED_PASS_INTERIOR4_15 - 20,seagrass_habitat,5.6,15 - 20,8/25/2016 6:19,8/25/2016 6:32,NA,NA,> 80,sand,< 1,seagrass,NA,FALSE,Des,NA,NA,NA
1625,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,zach,andrew,2492,seagrass_habitat,5.6,20 - 25,8/25/2016 6:19,8/25/2016 6:32,2492,931,> 80,sand,< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1626,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,zach,andrew,2486,seagrass_habitat,5.8,25 - 30,8/25/2016 6:19,8/25/2016 6:32,2486,919,> 80,sand,< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1627,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR4,2016-08-25,4,zach,andrew,2016-08-25_CHOKED_PASS_INTERIOR4_5 - 10,seagrass_habitat,5.8,10-May,8/25/2016 6:19,8/25/2016 6:32,NA,NA,60 - 80,sand,43102,seagrass,NA,FALSE,Des,NA,NA,NA
1628,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,zach,kyle,2539,seagrass_habitat,6.8,15-Oct,8/25/2016 6:38,8/25/2016 6:58,2539,1025,> 80,sand,< 1,seagrass,NA,TRUE,SacLat,Des,NA,NA
1629,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,zach,kyle,2521,seagrass_habitat,6.5,0 - 5,8/25/2016 6:38,8/25/2016 6:58,2521,925,> 80,sand,< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1630,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,zach,kyle,2016-08-25_CHOKED_PASS_INTERIOR6_15 - 20,seagrass_habitat,6.7,15 - 20,8/25/2016 6:38,8/25/2016 6:58,NA,NA,> 80,sand,< 1,seagrass,NA,FALSE,Des,NA,NA,NA
1631,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,zach,kyle,2533,seagrass_habitat,6.4,20 - 25,8/25/2016 6:38,8/25/2016 6:58,2533,904,> 80,sand,< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1632,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,zach,kyle,5007,seagrass_habitat,6.4,25 - 30,8/25/2016 6:38,8/25/2016 6:58,5007,933,> 80,sand,< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1633,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR6,2016-08-25,6,zach,kyle,2016-08-25_CHOKED_PASS_INTERIOR6_5 - 10,seagrass_habitat,6.5,10-May,8/25/2016 6:38,8/25/2016 6:58,NA,NA,> 80,sand,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1634,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-08-25,7,zach,kyle,2574,seagrass_habitat,4.1,15-Oct,8/25/2016 6:39,8/25/2016 3:49,2574,817,20 - 60,"sand,shell hash",< 1,standing kelp,NA,TRUE,Des,Ulva,NA,NA
1635,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-08-25,7,zach,kyle,2580,seagrass_habitat,3.7,0 - 5,8/25/2016 6:39,8/25/2016 3:49,2580,66,43240,"sand,shell hash",< 1,standing kelp,NA,TRUE,Des,Ulva,NA,NA
1636,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-08-25,7,zach,kyle,2016-08-25_CHOKED_PASS_EDGE7_15 - 20,seagrass_habitat,4.4,15 - 20,8/25/2016 6:39,8/25/2016 3:49,NA,NA,20 - 60,"sand,shell hash",< 1,standing kelp,NA,FALSE,Des,Ulva,NA,NA
1637,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-08-25,7,zach,kyle,2568,seagrass_habitat,4.5,20 - 25,8/25/2016 6:39,8/25/2016 3:49,2568,518,20 - 60,"sand,shell hash",< 1,standing kelp,NA,TRUE,Des,Cyma,NA,NA
1638,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-08-25,7,zach,kyle,2541,seagrass_habitat,4.8,25 - 30,8/25/2016 6:39,8/25/2016 3:49,2541,910,60 - 80,"sand,shell hash",< 1,standing kelp,NA,TRUE,Ulva,Cyma,NA,NA
1639,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_EDGE7,2016-08-25,7,zach,kyle,2016-08-25_CHOKED_PASS_EDGE7_5 - 10,seagrass_habitat,3.9,10-May,8/25/2016 6:39,8/25/2016 3:49,NA,NA,20 - 60,"sand,shell hash",< 1,standing kelp,NA,FALSE,Des,Ulva,NA,NA
1640,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2016-08-25,5,zach,andrew,2398,seagrass_habitat,6.2,15-Oct,8/25/2016 7:03,8/25/2016 7:18,2398,724,> 80,sand,< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1641,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2016-08-25,5,zach,andrew,2499,seagrass_habitat,6.1,0 - 5,8/25/2016 7:03,8/25/2016 7:18,2499,713,60 - 80,sand,< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1642,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2016-08-25,5,zach,andrew,2016-08-25_CHOKED_PASS_INTERIOR5_15 - 20,seagrass_habitat,6.1,15 - 20,8/25/2016 7:03,8/25/2016 7:18,NA,NA,60 - 80,sand,< 1,seagrass,NA,FALSE,NA,NA,NA,NA
1643,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2016-08-25,5,zach,andrew,2700,seagrass_habitat,6.3,20 - 25,8/25/2016 7:03,8/25/2016 7:18,2700,902,> 80,sand,< 1,seagrass,NA,TRUE,Des,SacLat,NA,NA
1644,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2016-08-25,5,zach,andrew,2586,seagrass_habitat,6.1,25 - 30,8/25/2016 7:03,8/25/2016 7:18,2586,106,60 - 80,sand,< 1,seagrass,NA,TRUE,Des,NA,NA,NA
1645,HAKAI,CALVERT,MARINEGEO,CHOKED_PASS,CHOKED_PASS_INTERIOR5,2016-08-25,5,zach,andrew,2016-08-25_CHOKED_PASS_INTERIOR5_5 - 10,seagrass_habitat,6.1,10-May,8/25/2016 7:03,8/25/2016 7:18,NA,NA,> 80,sand,< 1,seagrass,NA,FALSE,Des,NA,NA,NA
