,organization,work_area,project,survey,site_id,date,sampling_bout,dive_supervisor,surveyor,hakai_id,sample_type,depth,transect_dist_m,collected_start,collected_end,density,density__m2_,canopy_height_cm,flowering_shoots,comments,quality_log
2190,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2015-06-24,4,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR4_25,seagrass_density,1.8288,25,6/24/2015 5:06,NA,7,112,104,NA,NA,1: adjacent habitat should be seagrass?
2191,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2015-06-24,4,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR4_20,seagrass_density,1.8288,20,6/24/2015 5:06,NA,10,160,119,NA,NA,1: adjacent habitat should be seagrass?
2192,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2015-06-24,4,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR4_15,seagrass_density,1.524,15,6/24/2015 5:06,NA,9,144,117,NA,NA,1: adjacent habitat should be seagrass?
2193,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2015-06-24,4,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR4_10,seagrass_density,1.524,10,6/24/2015 5:06,NA,11,176,120,NA,NA,1: adjacent habitat should be seagrass?
2194,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2015-06-24,4,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR4_5,seagrass_density,1.524,5,6/24/2015 5:06,NA,10,160,115,NA,NA,1: adjacent habitat should be seagrass?
2195,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR4,2015-06-24,4,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR4_0,seagrass_density,1.8288,0,6/24/2015 5:06,NA,8,128,118,NA,NA,1: adjacent habitat should be seagrass?
2196,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE1_30,seagrass_density,3.3528,30,6/24/2015 6:46,6/24/2015 6:53,4,64,111,NA,NA,1: adjacent habitat should be seagrass?
2197,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE1_20,seagrass_density,3.6576,20,6/24/2015 6:46,6/24/2015 6:53,5,80,113,NA,NA,1: adjacent habitat should be seagrass?
2198,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE1_10,seagrass_density,3.6576,10,6/24/2015 6:46,6/24/2015 6:53,6,96,97,NA,NA,1: adjacent habitat should be seagrass?
2199,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE1_0,seagrass_density,3.9624,0,6/24/2015 6:46,6/24/2015 6:53,4,64,100,NA,NA,1: adjacent habitat should be seagrass?
2200,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE2,2015-06-24,2,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE2_30,seagrass_density,4.572,30,6/24/2015 7:20,6/24/2015 7:27,2,32,100,NA,NA,NA
2201,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE2,2015-06-24,2,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE2_20,seagrass_density,3.9624,20,6/24/2015 7:20,6/24/2015 7:27,8,128,110,NA,NA,NA
2202,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE2,2015-06-24,2,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE2_10,seagrass_density,3.3528,10,6/24/2015 7:20,6/24/2015 7:27,7,112,95,NA,NA,NA
2203,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE2,2015-06-24,2,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE2_0,seagrass_density,3.6576,0,6/24/2015 7:20,6/24/2015 7:27,11,176,112,NA,NA,NA
2204,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE3,2015-06-24,3,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE3_30,seagrass_density,6.096,30,6/24/2015 7:44,6/24/2015 7:50,1,16,144,NA,NA,NA
2205,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE3,2015-06-24,3,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE3_20,seagrass_density,NA,20,6/24/2015 7:44,6/24/2015 7:50,5,80,150,NA,NA,NA
2206,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE3,2015-06-24,3,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE3_10,seagrass_density,NA,10,6/24/2015 7:44,6/24/2015 7:50,6,96,108,NA,NA,NA
2207,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_EDGE3,2015-06-24,3,NA,tristan,2015-06-24_TRIQUET_NORTH_EDGE3_0,seagrass_density,5.1816,0,6/24/2015 7:44,6/24/2015 7:50,7,112,113,NA,NA,NA
2208,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR4,2015-06-24,4,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR4_30,seagrass_density,4.572,30,6/24/2015 8:07,6/24/2015 8:11,5,80,99,NA,NA,1: adjacent habitat should be seagrass?
2209,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR4,2015-06-24,4,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR4_20,seagrass_density,3.9624,20,6/24/2015 8:07,6/24/2015 8:11,6,96,108,NA,NA,1: adjacent habitat should be seagrass?
2210,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR4,2015-06-24,4,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR4_10,seagrass_density,3.9624,10,6/24/2015 8:07,6/24/2015 8:11,8,128,114,NA,NA,1: adjacent habitat should be seagrass?
2211,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR4,2015-06-24,4,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR4_0,seagrass_density,3.6576,0,6/24/2015 8:07,6/24/2015 8:11,0,0,10,NA,NA,1: adjacent habitat should be seagrass?
2212,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2015-06-24,5,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR5_30,seagrass_density,4.572,30,6/24/2015 8:39,6/24/2015 8:44,7,112,124,NA,NA,1: adjacent habitat should be seagrass?
2213,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2015-06-24,5,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR5_20,seagrass_density,3.9624,20,6/24/2015 8:39,6/24/2015 8:44,7,112,114,NA,NA,1: adjacent habitat should be seagrass?
2214,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2015-06-24,5,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR5_10,seagrass_density,3.9624,10,6/24/2015 8:39,6/24/2015 8:44,4,64,113,NA,NA,1: adjacent habitat should be seagrass?
2215,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR5,2015-06-24,5,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR5_0,seagrass_density,3.6576,0,6/24/2015 8:39,6/24/2015 8:44,8,128,119,NA,NA,1: adjacent habitat should be seagrass?
2216,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR6,2015-06-24,6,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR6_30,seagrass_density,4.2672,30,6/24/2015 9:02,6/24/2015 9:07,4,64,113,NA,NA,1: adjacent habitat should be seagrass?
2217,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR6,2015-06-24,6,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR6_20,seagrass_density,3.048,20,6/24/2015 9:02,6/24/2015 9:07,6,96,88,NA,NA,1: adjacent habitat should be seagrass?
2218,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR6,2015-06-24,6,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR6_10,seagrass_density,3.048,10,6/24/2015 9:02,6/24/2015 9:07,4,64,83,NA,NA,1: adjacent habitat should be seagrass?
2219,HAKAI,CALVERT,MARINEGEO,TRIQUET_NORTH,TRIQUET_NORTH_INTERIOR6,2015-06-24,6,NA,tristan,2015-06-24_TRIQUET_NORTH_INTERIOR6_0,seagrass_density,2.7432,0,6/24/2015 9:02,6/24/2015 9:07,9,144,70,NA,NA,1: adjacent habitat should be seagrass?
2220,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2015-06-24,5,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR5_30,seagrass_density,2.1336,30,6/24/2015 9:25,6/24/2015 9:32,10,160,126,NA,NA,1: adjacent habitat should be seagrass?
2221,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2015-06-24,5,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR5_20,seagrass_density,2.7432,20,6/24/2015 9:25,6/24/2015 9:32,9,144,128,NA,NA,1: adjacent habitat should be seagrass?
2222,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2015-06-24,5,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR5_10,seagrass_density,3.3528,10,6/24/2015 9:25,6/24/2015 9:32,8,128,159,NA,NA,1: adjacent habitat should be seagrass?
2223,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR5,2015-06-24,5,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR5_0,seagrass_density,3.048,0,6/24/2015 9:25,6/24/2015 9:32,5,80,161,NA,NA,1: adjacent habitat should be seagrass?
2224,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2015-06-24,6,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR6_30,seagrass_density,1.8288,30,6/24/2015 9:44,6/24/2015 9:51,14,224,79,NA,NA,1: adjacent habitat should be seagrass?
2225,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2015-06-24,6,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR6_20,seagrass_density,2.1336,20,6/24/2015 9:44,6/24/2015 9:51,16,256,83,NA,NA,1: adjacent habitat should be seagrass?
2226,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2015-06-24,6,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR6_10,seagrass_density,2.4384,10,6/24/2015 9:44,6/24/2015 9:51,10,160,114,NA,NA,1: adjacent habitat should be seagrass?
2227,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_INTERIOR6,2015-06-24,6,NA,tristan,2015-06-24_TRIQUET_BAY_INTERIOR6_0,seagrass_density,2.7432,0,6/24/2015 9:44,6/24/2015 9:51,12,192,110,NA,NA,1: adjacent habitat should be seagrass?
2228,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_BAY_EDGE1_30,seagrass_density,3.6576,30,NA,NA,5,80,139,NA,NA,NA
2229,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_BAY_EDGE1_25,seagrass_density,3.6576,25,NA,NA,6,96,146,NA,NA,NA
2230,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_BAY_EDGE1_20,seagrass_density,3.9624,20,NA,NA,0,0,20,NA,NA,NA
2231,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_BAY_EDGE1_15,seagrass_density,3.3528,15,NA,NA,7,112,142,NA,NA,NA
2232,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_BAY_EDGE1_10,seagrass_density,3.9624,10,NA,NA,7,112,136,NA,NA,NA
2233,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_BAY_EDGE1_5,seagrass_density,3.6576,5,NA,NA,6,96,102,NA,NA,NA
2234,HAKAI,CALVERT,MARINEGEO,TRIQUET_BAY,TRIQUET_BAY_EDGE1,2015-06-24,1,NA,tristan,2015-06-24_TRIQUET_BAY_EDGE1_0,seagrass_density,3.6576,0,NA,NA,7,112,99,NA,NA,NA
2235,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE1,2015-06-26,1,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE1_30,seagrass_density,3.048,30,6/26/2015 3:55,6/26/2015 4:04,13,208,107,NA,NA,NA
2236,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE1,2015-06-26,1,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE1_20,seagrass_density,4.572,20,6/26/2015 3:55,6/26/2015 4:04,13,208,108,NA,NA,NA
2237,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE1,2015-06-26,1,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE1_10,seagrass_density,4.572,10,6/26/2015 3:55,6/26/2015 4:04,17,272,104,NA,NA,NA
2238,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE1,2015-06-26,1,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE1_0,seagrass_density,4.572,0,6/26/2015 3:55,6/26/2015 4:04,18,288,128,NA,NA,NA
2239,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE2,2015-06-26,2,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE2_30,seagrass_density,4.8768,30,6/26/2015 4:23,6/26/2015 4:30,11,176,125,NA,NA,NA
2240,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE2,2015-06-26,2,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE2_20,seagrass_density,5.1816,20,6/26/2015 4:23,6/26/2015 4:30,7,112,140,NA,NA,NA
2241,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE2,2015-06-26,2,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE2_10,seagrass_density,5.1816,10,6/26/2015 4:23,6/26/2015 4:30,9,144,123,NA,NA,NA
2242,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE2,2015-06-26,2,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE2_0,seagrass_density,5.4864,0,6/26/2015 4:23,6/26/2015 4:30,6,96,127,NA,NA,NA
2243,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE3,2015-06-26,3,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE3_30,seagrass_density,3.048,30,6/26/2015 4:51,6/26/2015 4:57,11,176,143,NA,NA,NA
2244,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE3,2015-06-26,3,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE3_20,seagrass_density,2.7432,20,6/26/2015 4:51,6/26/2015 4:57,15,240,150,NA,NA,NA
2245,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE3,2015-06-26,3,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE3_10,seagrass_density,2.7432,10,6/26/2015 4:51,6/26/2015 4:57,16,256,140,NA,NA,NA
2246,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_EDGE3,2015-06-26,3,NA,tristan,2015-06-26_MCMULLIN_SOUTH_EDGE3_0,seagrass_density,2.4384,0,6/26/2015 4:51,6/26/2015 4:57,15,240,145,NA,NA,NA
2247,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2015-06-26,4,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR4_30,seagrass_density,2.1336,30,6/26/2015 5:31,6/26/2015 5:39,16,256,69,NA,NA,NA
2248,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2015-06-26,4,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR4_20,seagrass_density,2.1336,20,6/26/2015 5:31,6/26/2015 5:39,17,272,67,NA,NA,NA
2249,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2015-06-26,4,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR4_10,seagrass_density,2.1336,10,6/26/2015 5:31,6/26/2015 5:39,14,224,129,NA,NA,NA
2250,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR4,2015-06-26,4,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR4_0,seagrass_density,2.4384,0,6/26/2015 5:31,6/26/2015 5:39,15,240,124,NA,NA,NA
2251,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR5,2015-06-26,5,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR5_30,seagrass_density,3.048,30,6/26/2015 6:07,6/26/2015 6:12,15,240,115,NA,NA,NA
2252,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR5,2015-06-26,5,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR5_20,seagrass_density,2.7432,20,6/26/2015 6:07,6/26/2015 6:12,12,192,130,NA,NA,NA
2253,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR5,2015-06-26,5,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR5_10,seagrass_density,3.048,10,6/26/2015 6:07,6/26/2015 6:12,13,208,135,NA,NA,1: blue rockfish!
2254,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR5,2015-06-26,5,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR5_0,seagrass_density,2.7432,0,6/26/2015 6:07,6/26/2015 6:12,16,256,89,NA,NA,NA
2255,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2015-06-26,6,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR6_30,seagrass_density,2.4384,30,6/26/2015 6:26,6/26/2015 6:33,16,256,103,NA,NA,NA
2256,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2015-06-26,6,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR6_20,seagrass_density,2.4384,20,6/26/2015 6:26,6/26/2015 6:33,10,160,112,NA,NA,NA
2257,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2015-06-26,6,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR6_10,seagrass_density,2.7432,10,6/26/2015 6:26,6/26/2015 6:33,13,208,116,NA,NA,NA
2258,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_INTERIOR6,2015-06-26,6,NA,tristan,2015-06-26_MCMULLIN_NORTH_INTERIOR6_0,seagrass_density,3.3528,0,6/26/2015 6:26,6/26/2015 6:33,9,144,85,NA,NA,NA
2259,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2015-06-26,1,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE1_30,seagrass_density,2.1336,30,6/26/2015 7:16,6/26/2015 7:21,8,128,73,NA,NA,NA
2260,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2015-06-26,1,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE1_20,seagrass_density,1.8288,20,6/26/2015 7:16,6/26/2015 7:21,10,160,61,NA,NA,NA
2261,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2015-06-26,1,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE1_10,seagrass_density,1.524,10,6/26/2015 7:16,6/26/2015 7:21,13,208,114,NA,NA,NA
2262,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE1,2015-06-26,1,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE1_0,seagrass_density,1.524,0,6/26/2015 7:16,6/26/2015 7:21,23,368,109,NA,NA,NA
2263,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2015-06-26,2,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE2_30,seagrass_density,4.2672,30,6/26/2015 7:42,6/26/2015 7:49,7,112,103,NA,NA,NA
2264,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2015-06-26,2,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE2_20,seagrass_density,4.8768,20,6/26/2015 7:42,6/26/2015 7:49,7,112,104,NA,NA,NA
2265,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2015-06-26,2,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE2_10,seagrass_density,4.8768,10,6/26/2015 7:42,6/26/2015 7:49,13,208,116,NA,NA,NA
2266,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE2,2015-06-26,2,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE2_0,seagrass_density,5.1816,0,6/26/2015 7:42,6/26/2015 7:49,9,144,108,NA,NA,NA
2267,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2015-06-26,3,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE3_1,seagrass_density,NA,NA,6/26/2015 8:08,6/26/2015 8:12,NA,NA,NA,NA,NA,1: empty data cells
2268,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2015-06-26,3,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE3_20,seagrass_density,3.6576,20,6/26/2015 8:08,6/26/2015 8:12,7,112,113,NA,NA,NA
2269,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2015-06-26,3,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE3_10,seagrass_density,3.6576,10,6/26/2015 8:08,6/26/2015 8:12,11,176,109,NA,NA,NA
2270,HAKAI,CALVERT,MARINEGEO,MCMULLIN_NORTH,MCMULLIN_NORTH_EDGE3,2015-06-26,3,NA,tristan,2015-06-26_MCMULLIN_NORTH_EDGE3_0,seagrass_density,3.9624,0,6/26/2015 8:08,6/26/2015 8:12,6,96,123,NA,NA,NA
2271,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2015-06-26,4,NA,tristan,2015-06-26_MCMULLIN_SOUTH_INTERIOR4_30,seagrass_density,2.1336,30,6/26/2015 8:35,6/26/2015 8:39,18,288,152,NA,NA,NA
2272,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2015-06-26,4,NA,tristan,2015-06-26_MCMULLIN_SOUTH_INTERIOR4_20,seagrass_density,3.048,20,6/26/2015 8:35,6/26/2015 8:39,17,272,146,NA,NA,NA
2273,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2015-06-26,4,NA,tristan,2015-06-26_MCMULLIN_SOUTH_INTERIOR4_10,seagrass_density,3.048,10,6/26/2015 8:35,6/26/2015 8:39,16,256,150,NA,NA,NA
2274,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR4,2015-06-26,4,NA,tristan,2015-06-26_MCMULLIN_SOUTH_INTERIOR4_0,seagrass_density,1.8288,0,6/26/2015 8:35,6/26/2015 8:39,14,224,163,NA,NA,NA
2275,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2015-06-26,5,NA,tristan,2015-06-26_MCMULLIN_SOUTH_INTERIOR5_30,seagrass_density,1.8288,30,6/26/2015 8:55,6/26/2015 8:59,22,352,114,NA,NA,NA
2276,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2015-06-26,5,NA,tristan,2015-06-26_MCMULLIN_SOUTH_INTERIOR5_20,seagrass_density,1.8288,20,6/26/2015 8:55,6/26/2015 8:59,17,272,117,NA,NA,NA
2277,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2015-06-26,5,NA,tristan,2015-06-26_MCMULLIN_SOUTH_INTERIOR5_10,seagrass_density,1.8288,10,6/26/2015 8:55,6/26/2015 8:59,15,240,117,NA,NA,NA
2278,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR5,2015-06-26,5,NA,tristan,2015-06-26_MCMULLIN_SOUTH_INTERIOR5_0,seagrass_density,1.8288,0,6/26/2015 8:55,6/26/2015 8:59,11,176,113,NA,NA,NA
2279,HAKAI,CALVERT,MARINEGEO,MCMULLIN_SOUTH,MCMULLIN_SOUTH_INTERIOR6,2015-06-26,6,NA,tristan,2015-06-26_MCMULLIN_SOUTH_INTERIOR6_30,seagrass_density,2.4384,30,6/26/2015 9:14,6/26/2015 9:19,24,384,102,NA,NA,NA
